agent_id,agent_name,agent_intent,agent_region,omk_id,amount,issuer,unit,operation_family,type_from,type_to,proof_quality,causal_share,source,region,step,reversible,delta_agency,delta_freedom_from_harm,delta_truth,delta_causal_integrity,delta_norm_alignment,delta_hierarchy_legitimacy,delta_behavior_cooperation,delta_repair_capacity,delta_help_potential,delta_resource_resilience,delta_material_output,delta_liquidity,delta_fairness,delta_consent_quality,delta_reversibility
A013,Noble_engineer_013,noble,R00,48022,0.047993631556609295,TRUTH-SETTLEMENT,TRUTH,truth_audit,truth,money,0.95,0.8,truth_certificate,R00,61,1,0.0,0.0,1.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
A013,Noble_engineer_013,noble,R00,57706,0.035377089048086285,GMOE-MINT,OMK,fair_exchange,money,money,0.8364513681997453,0.7811084654699835,realized,R03,1,1,0.0,0.0,0.14298033717838612,0.0,0.0,0.0,0.4946659693321965,0.0,0.0,0.0,0.0,2.2932945078490365,1.0728685978848749,0.5453564206653967,0.0
A013,Noble_engineer_013,noble,R00,58090,0.035377089048086285,GMOE-MINT,REPAIR,infrastructure_maintenance,effect,resource,0.8082036714046038,0.7575554609808323,realized,R03,5,0,0.0,1.123778923028321,0.0,0.0,0.0,0.0,0.0,0.965372508105713,0.0,3.1221785191103595,0.7896155759920542,0.0,0.0,0.0,0.43176665340934034
A013,Noble_engineer_013,noble,R00,58478,0.035377089048086285,GMOE-MINT,TRUTH,truth_audit,truth,money,0.8483170360888278,0.8210374345914675,realized,R03,5,1,0.0,0.0,3.911682007473385,1.107459225603347,0.6093580825243983,0.3966287220945937,0.0,0.0,0.0,0.0,0.0,0.0,0.4060706962595071,0.0,0.0
A013,Noble_engineer_013,noble,R00,16550,0.031042733624399018,GMOE-MINT,HIER,hierarchy_inversion_repair,hierarchy,hierarchy,0.8707188074639276,0.8358841069658456,realized,R00,63,1,5.115907697472721e-15,0.0,5.115907697472721e-15,0.0,7.594344992867264e-09,0.04509078863298782,0.0,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-15,2.6311432571901604e-06,0.011888610545856295
A013,Noble_engineer_013,noble,R00,23776,0.025271733732996085,GMOE-MINT,INS,insurance_underwrite,damage,money,0.8643142385501783,0.8284243097367074,realized,R01,86,1,0.0,0.0012340292982338497,0.0,0.0,0.0,0.0,0.0,0.00027364587308056795,0.0,1.7049378224101018e-05,0.0,0.0,5.115907697472721e-15,0.0,0.3497582960089591
A013,Noble_engineer_013,noble,R00,57324,0.02208667051475228,GMOE-MINT,STOCK,produce_goods,effect,money,0.7373851021206925,0.6784808650888391,realized,R04,2,1,0.07814906451406427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2026773301307025,0.49959664630889294,1.3031011445030718,0.18450842091143613,0.0,0.0,0.0
A013,Noble_engineer_013,noble,R00,16241,0.01901089615394628,GMOE-MINT,NORM,norm_reform,norm,behavior,0.8290819195306481,0.8108042844933179,realized,R00,62,1,5.115907697472721e-15,0.0,0.0,0.0,4.52658275662543e-08,0.26876204391114866,0.0006545097229326302,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-15,1.0037014997692494e-05,0.0
A013,Noble_engineer_013,noble,R00,55414,0.018318503106145013,GMOE-MINT,TRUTH,education,truth,agency,0.8227402499861944,0.8000578169362907,realized,R03,4,0,3.2703903945696204,0.0,1.9434677911954237,0.0,0.0,0.0,0.8518150975811949,0.0,1.5355544256271612,0.0,0.0,0.0,0.5777846942232575,0.5688025678654421,0.0
A013,Noble_engineer_013,noble,R00,55413,0.017529327623108205,GMOE-MINT,TRUTH,education,truth,agency,0.8543075785669697,0.8052649135445319,realized,R02,4,0,3.091651580741748,0.0,2.3754948370651507,0.0,0.0,0.0,0.8993407427377129,0.0,1.4797590578125512,0.0,0.0,0.0,0.6875235036543023,0.7101334479696308,0.0
A013,Noble_engineer_013,noble,R00,54187,0.016640334554703838,genesis,OMK,genesis_certified_past_improvement,history,money,1.0,1.0,genesis,R04,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.2,0.0,0.0,0.0
A013,Noble_engineer_013,noble,R00,18711,0.016387115927777328,genesis,OMK,genesis_certified_past_improvement,history,money,1.0,1.0,genesis,R04,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.2,0.0,0.0,0.0
A013,Noble_engineer_013,noble,R00,58014,0.014546167293240382,genesis,OMK,genesis_certified_past_improvement,history,money,1.0,1.0,genesis,R02,0,1,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
A013,Noble_engineer_013,noble,R00,57323,0.013290418533334004,GMOE-MINT,TRUTH,education,truth,agency,0.7815730791934427,0.7077166835410554,realized,R02,2,0,2.3063743712412137,0.0,1.739998256177682,0.0,0.0,0.0,0.6628714168712101,0.0,1.217002406399442,0.0,0.0,0.0,0.48030431058921935,0.4632093608153375,0.0
A013,Noble_engineer_013,noble,R00,50664,0.010239343796224404,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.9372289272106812,0.8925266422480002,realized,R00,1,0,0.8210159140757733,2.9778041605344407,0.21532738564745277,0.0,0.0,0.0,0.0,1.7743542937967036,0.5864631386689403,0.0,0.0,0.0,0.6327053281985283,0.0,0.5048406694892393
A013,Noble_engineer_013,noble,R00,46497,0.010218722557292056,GMOE-MINT,OMK,fair_exchange,money,money,0.8364513681997453,0.7811084654699835,realized,R03,1,1,0.0,0.0,0.14298033717838612,0.0,0.0,0.0,0.4946659693321965,0.0,0.0,0.0,0.0,2.2932945078490365,1.0728685978848749,0.5453564206653967,0.0
A014,Noble_auditor_014,noble,R03,53031,10.737935147235376,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.9316958515128819,0.8845980693848623,realized,R00,8,0,1.0438224495560278,4.994422887886958,0.3266342211282531,0.0,0.0,0.0,0.0,2.2384951712372567,0.8626568813850896,0.0,0.0,0.0,0.9897318572930632,0.0,0.8231731605688268
A014,Noble_auditor_014,noble,R03,1821,9.890119823988279,GMOE-MINT,OMK,restore_agency,damage,agency,0.9058552313767461,0.8840152453628185,realized,R03,12,0,3.8179716893786084,0.9325590930301669,0.27280433406732374,0.0,0.0,0.0,0.0,1.1740267071294432,1.389715120983765,0.0,0.0,0.0,0.8436133995903188,0.5438554355066743,0.39490414578222544
A014,Noble_auditor_014,noble,R03,1715,8.786674636105733,GMOE-MINT,HIER,hierarchy_inversion_repair,hierarchy,hierarchy,0.8939367712937368,0.8490567879702736,realized,R02,11,1,1.7642153839184724,0.0,1.0078265575195087,0.0,0.9055713307295444,4.746722472197793,0.0,0.0,0.0,0.0,0.0,0.0,1.5776180466454346,0.6465603475801002,0.7848328529151538
A014,Noble_auditor_014,noble,R03,2833,8.58036039965565,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8942584723203788,0.8541077613670445,realized,R02,17,0,0.09723933529954479,3.939471063372233,0.28207562192152275,0.0,0.0,0.0,0.0,2.058994610156716,0.8422194641601033,0.0,0.0,0.0,0.8390612834962252,0.0,0.6083174341990173
A014,Noble_auditor_014,noble,R03,2108,7.139383819620552,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.7956441959864481,0.7346517349958317,realized,R03,13,0,0.8599765109457203,3.805039793550799,0.2341309185179966,0.0,0.0,0.0,0.0,2.197877405876511,0.7700407168217086,0.0,0.0,0.0,0.8117577202561226,0.0,0.6141784316967125
A014,Noble_auditor_014,noble,R03,3080,7.100014860876503,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8981263751754208,0.8525332921327254,realized,R02,18,0,0.025490708312761966,2.8433642478602708,0.12172083778741637,0.0,0.0,0.0,0.0,2.0722792624333706,0.8570317273202298,0.0,0.0,0.0,0.9190415986860061,0.0,0.6228027294202414
A014,Noble_auditor_014,noble,R03,3514,7.0653321603763075,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.808707773247342,0.747111096567909,realized,R03,20,0,0.0004091285404388145,4.0695972878480475,0.3095831196174896,0.0,0.0,0.0,0.0,2.321298076888225,0.7791266871798048,0.0,0.0,0.0,0.8660735496447667,0.0,0.7776642708398132
A014,Noble_auditor_014,noble,R03,1435,6.640587675259018,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8833490992891003,0.8497424472266293,realized,R01,9,0,0.6447663342621869,2.7514268421805848,0.19314630594792265,0.0,0.0,0.0,0.0,1.5679572762954228,0.5411310874492795,0.0,0.0,0.0,0.5195073520801359,0.0,0.531817229394727
A014,Noble_auditor_014,noble,R03,3618,6.459852236903506,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.7864705665810142,0.753125885405007,realized,R00,12,0,0.8488037128491551,4.28824485042793,0.23706361889484406,0.0,0.0,0.0,0.0,1.9069464338623967,0.8251589653740159,0.0,0.0,0.0,0.7149135720306958,0.0,0.6806769031818651
A014,Noble_auditor_014,noble,R03,12926,6.2829410632818306,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8905849302636759,0.8356772226550772,realized,R01,6,0,0.6635567425137416,3.0205632694365376,0.17262297159755002,0.0,0.0,0.0,0.0,1.6102558418655655,0.5557039232004002,0.0,0.0,0.0,0.596242865195411,0.0,0.516634255467015
A014,Noble_auditor_014,noble,R03,1191,6.252082522814741,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8530754033670418,0.7822045647770159,realized,R00,7,0,0.7427596773367724,2.9478316419138175,0.22618336227963967,0.0,0.0,0.0,0.0,1.6828254564323888,0.6411918952487508,0.0,0.0,0.0,0.6510490909865613,0.0,0.49365219322630655
A014,Noble_auditor_014,noble,R03,4401,6.0131431837823985,GMOE-MINT,OMK,restore_agency,damage,agency,0.9327640961896634,0.9083526628234906,realized,R04,14,0,4.361607786123337,0.2874787244518683,0.36801724867146124,0.0,0.0,0.0,0.0,2.0125952544275187,2.109954064100543,0.0,0.0,0.0,1.1437180096783994,0.6910366468960771,0.5225859487232429
A014,Noble_auditor_014,noble,R03,4141,5.934770325361921,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.9041650471817984,0.9023032059894335,realized,R03,20,0,0.000261842265880432,3.9864827387300803,0.27167574171324077,0.0,0.0,0.0,0.0,2.12312528425426,0.8730665363852135,0.0,0.0,0.0,0.8594346607240382,0.0,0.660459163347331
A014,Noble_auditor_014,noble,R03,5168,5.8647820007557865,GMOE-MINT,OMK,restore_agency,damage,agency,0.916059251835411,0.9163132901427243,realized,R04,17,0,0.995098769476728,0.005178756305275555,0.296454227513895,0.0,0.0,0.0,0.0,1.0252905618426513,1.7797693725816877,0.0,0.0,0.0,1.0701312740220053,0.6421907458391105,0.4857461675051134
A014,Noble_auditor_014,noble,R03,4014,5.505183471890019,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8964316298827261,0.842117943740022,realized,R02,6,0,0.9696035212856661,3.9297696479228934,0.23699264354478383,0.0,0.0,0.0,0.0,1.816040273963183,0.8217656871239536,0.0,0.0,0.0,0.7558165970227014,0.0,0.6009208309565204
A014,Noble_auditor_014,noble,R03,804,5.478331602246247,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8923552321526098,0.8844355216722057,realized,R02,6,0,0.5033932365054014,2.085105632588267,0.14514748068698294,0.0,0.0,0.0,0.0,1.338036185531021,0.4134125160527569,0.0,0.0,0.0,0.42451915925468736,0.0,0.43099297836543776
A014,Noble_auditor_014,noble,R03,1792,5.454479785861785,GMOE-MINT,TRUTH,education,truth,agency,0.9243390095192501,0.9016241155093369,realized,R00,8,0,2.453617039334996,0.0,1.5701669816590471,0.0,0.0,0.0,0.6378414828370829,0.0,0.9283592594938892,0.0,0.0,0.0,0.42713670704856993,0.44404944245644,0.0
A014,Noble_auditor_014,noble,R03,1455,5.343439517176595,GMOE-MINT,HIER,hierarchy_inversion_repair,hierarchy,hierarchy,0.859220050680541,0.8299400451159631,realized,R03,10,1,1.139458914456571,0.0,0.5525836479361946,0.0,0.5626225839441391,3.2624990476296967,0.0,0.0,0.0,0.0,0.0,0.0,1.0269431536757843,0.4704018874189389,0.41801771829230433
A014,Noble_auditor_014,noble,R03,3619,5.229750847368265,GMOE-MINT,TRUTH,education,truth,agency,0.7610507807156298,0.7237390488958709,realized,R00,7,0,2.9818105421564716,0.0,1.9477150657328344,0.0,0.0,0.0,0.7118749586206322,0.0,1.2845120693397922,0.0,0.0,0.0,0.5941256924508095,0.5862740544491026,0.0
A014,Noble_auditor_014,noble,R03,2689,5.043728337278428,GMOE-MINT,TRUTH,truth_audit,truth,money,0.8928427908627141,0.8648874428553128,realized,R03,16,1,0.0,0.0,2.7755500561025577,1.3714594669635014,0.8454743990322383,0.5001625414689015,0.0,0.0,0.0,0.0,0.0,0.0,0.45519986089839387,0.0,0.0
A015,Noble_insurer_015,noble,R00,19258,0.1262787573538041,GMOE-MINT,OMK,fair_exchange,money,money,0.8385124948935005,0.814357077445217,realized,R01,72,1,0.0,0.0,2.848706230906828e-09,0.0,0.0,0.0,0.42683591246160446,0.0,0.0,0.0,0.0,1.384895002656283,2.6858515411731787e-12,0.57672241463579,0.0
A015,Noble_insurer_015,noble,R00,39919,0.04154475532289121,BEHAVIOR-SETTLEMENT,BEHAV,voluntary_behavior_contract,behavior,money,0.85,0.75,behavior_contract,R04,24,1,0.25,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
A015,Noble_insurer_015,noble,R00,40285,0.04091948282193687,BEHAVIOR-SETTLEMENT,BEHAV,voluntary_behavior_contract,behavior,money,0.85,0.75,behavior_contract,R04,24,1,0.25,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
A015,Noble_insurer_015,noble,R00,42131,0.03013169639529546,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8639474102066196,0.8302647612350158,realized,R01,29,0,0.00022359422261729377,0.0030587635437268543,0.20014944119127728,0.0,0.0,0.0,0.0,1.6011441084222682,0.5301304598577946,0.0,0.0,0.0,0.6057761969131266,0.0,0.4487122821543121
A015,Noble_insurer_015,noble,R00,58094,0.030043027748883466,GMOE-MINT,REPAIR,infrastructure_maintenance,effect,resource,0.8082036714046038,0.7575554609808323,realized,R03,5,0,0.0,1.123778923028321,0.0,0.0,0.0,0.0,0.0,0.965372508105713,0.0,3.1221785191103595,0.7896155759920542,0.0,0.0,0.0,0.43176665340934034
A015,Noble_insurer_015,noble,R00,58482,0.030043027748883466,GMOE-MINT,TRUTH,truth_audit,truth,money,0.8483170360888278,0.8210374345914675,realized,R03,5,1,0.0,0.0,3.911682007473385,1.107459225603347,0.6093580825243983,0.3966287220945937,0.0,0.0,0.0,0.0,0.0,0.0,0.4060706962595071,0.0,0.0
A015,Noble_insurer_015,noble,R00,43973,0.02957800205279752,GMOE-MINT,BRIDGE,interregional_bridge,ledger,ledger,0.9174412459892967,0.886689095578152,realized,R02,9,0,0.0,0.0,0.1833386415140099,0.17042705318335882,0.0,0.0,0.0,0.0,0.0,0.1289674328867943,0.0,0.5124240391185279,0.0,0.0,0.08619546839312701
A015,Noble_insurer_015,noble,R00,57162,0.0286377118454944,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.9150808452146321,0.8622742210917322,realized,R04,2,0,0.6202961878742097,2.591887711890944,0.19119690822582547,0.0,0.0,0.0,0.0,1.372774672035736,0.5143404932202605,0.0,0.0,0.0,0.5146344714508043,0.0,0.4258364288104999
A015,Noble_insurer_015,noble,R00,57544,0.0286377118454944,GMOE-MINT,OMK,restore_agency,damage,agency,0.8078620063234299,0.7572616315754552,realized,R03,2,0,3.713633655620095,0.9128647994289527,0.2541008751529451,0.0,0.0,0.0,0.0,1.2125084729760893,1.3239187277571165,0.0,0.0,0.0,0.7690002760029885,0.44176277287446486,0.34356876459963476
A015,Noble_insurer_015,noble,R00,57710,0.02748540446707921,GMOE-MINT,NORM,norm_reform,norm,behavior,0.7286073150851305,0.6576982994283436,realized,R02,1,1,0.8572090214137903,0.0,0.0,0.0,2.067666818523245,0.8490146353443828,0.5720836363051162,0.0,0.0,0.0,0.0,0.0,0.6874709730221488,0.2725402006578594,0.0
A015,Noble_insurer_015,noble,R00,51343,0.026234711081265905,GMOE-MINT,NORM,norm_reform,norm,behavior,0.7286073150851305,0.6576982994283436,realized,R02,1,1,0.8572090214137903,0.0,0.0,0.0,2.067666818523245,0.8490146353443828,0.5720836363051162,0.0,0.0,0.0,0.0,0.0,0.6874709730221488,0.2725402006578594,0.0
A015,Noble_insurer_015,noble,R00,31162,0.02546089052107113,TRUTH-SETTLEMENT,TRUTH,truth_audit,truth,money,0.95,0.8,truth_certificate,R00,68,1,0.0,0.0,1.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
A015,Noble_insurer_015,noble,R00,44711,0.02504553929177461,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8668897671310111,0.8379948659646986,realized,R01,31,0,2.4008246844005042e-05,0.0005131753666591976,0.18037344560292842,0.0,0.0,0.0,0.0,1.031756811629728,0.601778903885395,0.0,0.0,0.0,0.6096218338988049,0.0,0.42194049522678534
A015,Noble_insurer_015,noble,R00,57073,0.024847225531396004,GMOE-MINT,REPAIR,infrastructure_maintenance,effect,resource,0.6648493386873083,0.5795004001014522,realized,R04,1,0,0.0,0.7413923202410838,0.0,0.0,0.0,0.0,0.0,0.8696520121205683,0.0,2.158918513626082,0.5170814752014046,0.0,0.0,0.0,0.31407189157503096
A015,Noble_insurer_015,noble,R00,57361,0.024836394576005626,GMOE-MINT,TRUTH,education,truth,agency,0.7815730791934427,0.7077166835410554,realized,R02,2,0,2.3063743712412137,0.0,1.739998256177682,0.0,0.0,0.0,0.6628714168712101,0.0,1.217002406399442,0.0,0.0,0.0,0.48030431058921935,0.4632093608153375,0.0
A015,Noble_insurer_015,noble,R00,45821,0.024698152281224666,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8668897671310111,0.8379948659646986,realized,R01,31,0,2.4008246844005042e-05,0.0005131753666591976,0.18037344560292842,0.0,0.0,0.0,0.0,1.031756811629728,0.601778903885395,0.0,0.0,0.0,0.6096218338988049,0.0,0.42194049522678534
A015,Noble_insurer_015,noble,R00,57926,0.022076385343057982,GMOE-MINT,OMK,fair_exchange,money,money,0.7017072294995572,0.6318661189066478,realized,R02,2,1,0.0,0.0,0.07043706167963479,0.0,0.0,0.0,0.24206051242938229,0.0,0.0,0.0,0.0,1.1004125449544722,0.5174116064307349,0.3516112507481058,0.0
A015,Noble_insurer_015,noble,R00,58311,0.021766274664993354,genesis,OMK,genesis_certified_past_improvement,history,money,1.0,1.0,genesis,R01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.2,0.0,0.0,0.0
A015,Noble_insurer_015,noble,R00,45935,0.021181290125412297,genesis,OMK,genesis_certified_past_improvement,history,money,1.0,1.0,genesis,R00,0,1,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
A015,Noble_insurer_015,noble,R00,56392,0.019607835401504462,GMOE-MINT,TRUTH,education,truth,agency,0.8959848287741007,0.8769874071087069,realized,R03,1,0,2.952737837319787,0.0,2.0117058971057564,0.0,0.0,0.0,0.8915984041151294,0.0,1.3332596561874757,0.0,0.0,0.0,0.6085760232694735,0.6502256082858692,0.0
A016,Noble_auditor_016,noble,R02,49919,0.8878338024846943,GMOE-MINT,OMK,restore_agency,damage,agency,0.729410514188301,0.6622712179167938,realized,R02,158,0,5.115907697472721e-15,0.799525216129683,5.115907697472721e-15,0.0,0.0,0.0,0.0,0.3026938562004506,2.0463630789890885e-14,0.0,0.0,0.0,5.115907697472721e-15,0.006593355549530884,0.3036035110006526
A016,Noble_auditor_016,noble,R02,21759,0.5505820299159185,CAUSAL-SETTLEMENT,CAUSE,causal_intervention,causality,effect,0.88,0.6821088516877608,causal_certificate,R02,44,0,0.0,0.0,0.3761983508535898,0.7523967017071796,0.0,0.0,0.0,0.0,0.47879790108638703,0.0,0.0,0.0,0.0,0.0,0.0
A016,Noble_auditor_016,noble,R02,11634,0.220356497277512,GMOE-MINT,INS,insurance_underwrite,damage,money,0.8063311613005059,0.7685605545337123,realized,R02,47,1,0.0,2.682781996554695e-11,0.0,0.0,0.0,0.0,0.0,6.625995752074232e-09,0.0,9.500240594206843e-12,0.0,0.0,5.115907697472721e-15,0.0,0.4938576898790279
A016,Noble_auditor_016,noble,R02,46900,0.15827176186758463,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.7381890097232868,0.6885838485119339,realized,R01,4,0,0.49581686732537844,1.9239298733725956,0.13024497006894128,0.0,0.0,0.0,0.0,1.2790678252980994,0.45736165933167455,0.0,0.0,0.0,0.40514299489951133,0.0,0.34971167545676224
A016,Noble_auditor_016,noble,R02,27621,0.11760855766968584,GMOE-MINT,TRUTH,education,truth,agency,0.8884906118447488,0.8608636260314149,realized,R01,97,0,5.115907697472721e-15,0.0,5.115907697472721e-15,0.0,0.0,0.0,0.6735556137077685,0.0,2.8483839287218867e-10,0.0,0.0,0.0,5.115907697472721e-15,0.5478997168305628,0.0
A016,Noble_auditor_016,noble,R02,17139,0.09551836261001793,GMOE-MINT,REPAIR,infrastructure_maintenance,effect,resource,0.7258482824047839,0.6793776638852926,realized,R01,65,0,0.0,0.261315868369835,0.0,0.0,0.0,0.0,0.0,0.05794676759542426,0.0,0.8300085301372576,0.3027816295928858,0.0,0.0,0.0,0.3251181471092376
A016,Noble_auditor_016,noble,R02,11286,0.08667734149709928,GMOE-MINT,OMK,restore_agency,damage,agency,0.7396637507634636,0.6836777860415703,realized,R02,46,0,5.115907697472721e-15,1.5988234736141748e-10,5.115907697472721e-15,0.0,0.0,0.0,0.0,3.9494019574704e-08,7.571543392259628e-13,0.0,0.0,0.0,5.115907697472721e-15,0.025151655386094374,0.19530259538931308
A016,Noble_auditor_016,noble,R02,54281,0.06229758933077067,GMOE-MINT,NORM,norm_reform,norm,behavior,0.7914332897559484,0.7390444880762473,realized,R00,4,1,0.8011695650503187,0.0,0.0,0.0,2.281062346520379,0.8153355622736864,0.5880458274105929,0.0,0.0,0.0,0.0,0.0,0.7225895940316909,0.25876038989266315,0.0
A016,Noble_auditor_016,noble,R02,57712,0.06147951829724833,GMOE-MINT,NORM,norm_reform,norm,behavior,0.7286073150851305,0.6576982994283436,realized,R02,1,1,0.8572090214137903,0.0,0.0,0.0,2.067666818523245,0.8490146353443828,0.5720836363051162,0.0,0.0,0.0,0.0,0.0,0.6874709730221488,0.2725402006578594,0.0
A016,Noble_auditor_016,noble,R02,58096,0.06147951829724833,GMOE-MINT,REPAIR,infrastructure_maintenance,effect,resource,0.8082036714046038,0.7575554609808323,realized,R03,5,0,0.0,1.123778923028321,0.0,0.0,0.0,0.0,0.0,0.965372508105713,0.0,3.1221785191103595,0.7896155759920542,0.0,0.0,0.0,0.43176665340934034
A016,Noble_auditor_016,noble,R02,58484,0.06147951829724833,GMOE-MINT,TRUTH,truth_audit,truth,money,0.8483170360888278,0.8210374345914675,realized,R03,5,1,0.0,0.0,3.911682007473385,1.107459225603347,0.6093580825243983,0.3966287220945937,0.0,0.0,0.0,0.0,0.0,0.0,0.4060706962595071,0.0,0.0
A016,Noble_auditor_016,noble,R02,37840,0.04589273175871919,GMOE-MINT,TRUTH,education,truth,agency,0.8227402499861944,0.8000578169362907,realized,R03,4,0,3.2703903945696204,0.0,1.9434677911954237,0.0,0.0,0.0,0.8518150975811949,0.0,1.5355544256271612,0.0,0.0,0.0,0.5777846942232575,0.5688025678654421,0.0
A016,Noble_auditor_016,noble,R02,27802,0.045373432655463966,GMOE-MINT,REPAIR,norm_reform,norm,behavior,0.7914332897559484,0.7390444880762473,realized,R00,4,1,0.8011695650503187,0.0,0.0,0.0,2.281062346520379,0.8153355622736864,0.5880458274105929,0.0,0.0,0.0,0.0,0.0,0.7225895940316909,0.25876038989266315,0.0
A016,Noble_auditor_016,noble,R02,28160,0.045373432655463966,GMOE-MINT,REPAIR,insurance_underwrite,damage,money,0.8288787280057458,0.7985338613386989,realized,R03,4,1,0.0,1.0242056732313272,0.0,0.0,0.0,0.0,0.0,0.8194792857555602,0.0,0.664017495459123,0.0,0.0,0.5083947132608988,0.0,0.6932867371780069
A016,Noble_auditor_016,noble,R02,28518,0.045373432655463966,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.7381890097232868,0.6885838485119339,realized,R01,4,0,0.49581686732537844,1.9239298733725956,0.13024497006894128,0.0,0.0,0.0,0.0,1.2790678252980994,0.45736165933167455,0.0,0.0,0.0,0.40514299489951133,0.0,0.34971167545676224
A016,Noble_auditor_016,noble,R02,50687,0.039918698929269594,GMOE-MINT,TRUTH,truth_audit,truth,money,0.8034962925103697,0.7407971785506088,realized,R00,4,1,0.0,0.0,1.8040969567390512,0.5998476322133576,0.34504301507594165,0.21810754446566544,0.0,0.0,0.0,0.0,0.0,0.0,0.18144188708931272,0.0,0.0
A016,Noble_auditor_016,noble,R02,39317,0.0392684496923036,GMOE-MINT,TRUTH,education,truth,agency,0.8959848287741007,0.8769874071087069,realized,R03,1,0,2.952737837319787,0.0,2.0117058971057564,0.0,0.0,0.0,0.8915984041151294,0.0,1.3332596561874757,0.0,0.0,0.0,0.6085760232694735,0.6502256082858692,0.0
A016,Noble_auditor_016,noble,R02,50298,0.03308644000009343,GMOE-MINT,BEHAV,voluntary_behavior_contract,behavior,money,0.8766579561100691,0.8315314185674744,realized,R02,4,1,0.5688580494069968,0.0,0.0,0.0,1.1093253528218046,0.0,3.1991777145653257,0.0,0.0,0.751806723727872,0.0,0.0,0.5113731235089306,1.6639585686002323,0.0
A016,Noble_auditor_016,noble,R02,55420,0.03215552076928935,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.838574987463956,0.7756408140233247,realized,R04,4,0,0.4961207496245732,2.424549499954654,0.1416927772682065,0.0,0.0,0.0,0.0,1.1560301670591275,0.461865348050041,0.0,0.0,0.0,0.4262176715958926,0.0,0.41699192284778436
A016,Noble_auditor_016,noble,R02,55419,0.03014206856148132,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.838574987463956,0.7756408140233247,realized,R04,4,0,0.4961207496245732,2.424549499954654,0.1416927772682065,0.0,0.0,0.0,0.0,1.1560301670591275,0.461865348050041,0.0,0.0,0.0,0.4262176715958926,0.0,0.41699192284778436
A017,Noble_producer_017,noble,R03,38383,0.7654677557489422,GMOE-MINT,TRUTH,education,truth,agency,0.8227402499861944,0.8000578169362907,realized,R03,4,0,3.2703903945696204,0.0,1.9434677911954237,0.0,0.0,0.0,0.8518150975811949,0.0,1.5355544256271612,0.0,0.0,0.0,0.5777846942232575,0.5688025678654421,0.0
A017,Noble_producer_017,noble,R03,15632,0.4511793819433425,GMOE-MINT,BRIDGE,interregional_bridge,ledger,ledger,0.9111689628278701,0.892875309690885,realized,R01,59,0,0.0,0.0,0.002904482104206636,0.21491471121485511,0.0,0.0,0.0,0.0,0.0,0.1530716093430714,0.0,0.6266740095425589,0.0,0.0,0.08877857460326155
A017,Noble_producer_017,noble,R03,42076,0.2895184162605524,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8167078649021795,0.7977998866597223,realized,R04,3,0,1.1914116829966053,4.669225565564516,0.3240279919640151,0.0,0.0,0.0,0.0,2.3371317526522146,0.8534760630366743,0.0,0.0,0.0,0.8315507630323377,0.0,0.811892922637125
