id,borrower,lender,promised_family,promised_amount,stake,due_step,fulfilled
FIAT_CR_94_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,99,True
FIAT_CR_94_A001,A001,A036,fiat,13.919999999999998,6.0,99,True
FIAT_CR_94_A002,A002,A036,fiat,13.919999999999998,6.0,99,True
FIAT_CR_94_A003,A003,A036,fiat,13.919999999999998,6.0,99,True
FIAT_CR_95_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,100,True
FIAT_CR_95_A001,A001,A036,fiat,13.919999999999998,6.0,100,True
FIAT_CR_95_A002,A002,A036,fiat,13.919999999999998,6.0,100,True
FIAT_CR_95_A003,A003,A036,fiat,13.919999999999998,6.0,100,True
FIAT_CR_96_A000,A000,A019,fiat,13.919999999999998,5.6945401540678375,101,True
FIAT_CR_96_A001,A001,A019,fiat,13.919999999999998,6.0,101,True
FIAT_CR_96_A002,A002,A019,fiat,13.919999999999998,6.0,101,True
FIAT_CR_96_A003,A003,A019,fiat,13.919999999999998,6.0,101,True
FIAT_CR_97_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,102,True
FIAT_CR_97_A001,A001,A036,fiat,13.919999999999998,6.0,102,True
FIAT_CR_97_A002,A002,A036,fiat,13.919999999999998,6.0,102,True
FIAT_CR_97_A003,A003,A036,fiat,13.919999999999998,6.0,102,True
FIAT_CR_98_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,103,True
FIAT_CR_98_A001,A001,A036,fiat,13.919999999999998,6.0,103,True
FIAT_CR_98_A002,A002,A036,fiat,13.919999999999998,6.0,103,True
FIAT_CR_98_A003,A003,A036,fiat,13.919999999999998,6.0,103,True
FIAT_CR_99_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,104,True
FIAT_CR_99_A001,A001,A036,fiat,13.919999999999998,6.0,104,True
FIAT_CR_99_A002,A002,A036,fiat,13.919999999999998,6.0,104,True
FIAT_CR_99_A003,A003,A036,fiat,13.919999999999998,6.0,104,True
FIAT_CR_100_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,105,True
FIAT_CR_100_A001,A001,A036,fiat,13.919999999999998,6.0,105,True
FIAT_CR_100_A002,A002,A036,fiat,13.919999999999998,6.0,105,True
FIAT_CR_100_A003,A003,A036,fiat,13.919999999999998,6.0,105,True
FIAT_CR_101_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,106,True
FIAT_CR_101_A001,A001,A036,fiat,13.919999999999998,6.0,106,True
FIAT_CR_101_A002,A002,A036,fiat,13.919999999999998,6.0,106,True
FIAT_CR_101_A003,A003,A036,fiat,13.919999999999998,6.0,106,True
FIAT_CR_102_A000,A000,A019,fiat,13.919999999999998,5.6945401540678375,107,True
FIAT_CR_102_A001,A001,A019,fiat,13.919999999999998,6.0,107,True
FIAT_CR_102_A002,A002,A019,fiat,13.919999999999998,6.0,107,True
FIAT_CR_102_A003,A003,A019,fiat,13.919999999999998,6.0,107,True
FIAT_CR_103_A000,A000,A019,fiat,13.919999999999998,5.6945401540678375,108,True
FIAT_CR_103_A001,A001,A019,fiat,13.919999999999998,6.0,108,True
FIAT_CR_103_A002,A002,A019,fiat,13.919999999999998,6.0,108,True
FIAT_CR_103_A003,A003,A019,fiat,13.919999999999998,6.0,108,True
FIAT_CR_104_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,109,True
FIAT_CR_104_A001,A001,A036,fiat,13.919999999999998,6.0,109,True
FIAT_CR_104_A002,A002,A036,fiat,13.919999999999998,6.0,109,True
FIAT_CR_104_A003,A003,A036,fiat,13.919999999999998,6.0,109,True
FIAT_CR_105_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,110,True
FIAT_CR_105_A001,A001,A036,fiat,13.919999999999998,6.0,110,True
FIAT_CR_105_A002,A002,A036,fiat,13.919999999999998,6.0,110,True
FIAT_CR_105_A003,A003,A036,fiat,13.919999999999998,6.0,110,True
FIAT_CR_106_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,111,True
FIAT_CR_106_A001,A001,A036,fiat,13.919999999999998,6.0,111,True
FIAT_CR_106_A002,A002,A036,fiat,13.919999999999998,6.0,111,True
FIAT_CR_106_A003,A003,A036,fiat,13.919999999999998,6.0,111,True
FIAT_CR_107_A000,A000,A036,fiat,13.919999999999998,5.6945401540678375,112,True
FIAT_CR_107_A001,A001,A036,fiat,13.919999999999998,6.0,112,True
FIAT_CR_107_A002,A002,A036,fiat,13.919999999999998,6.0,112,True
FIAT_CR_107_A003,A003,A036,fiat,13.919999999999998,6.0,112,True
FIAT_CR_108_A000,A000,A019,fiat,13.919999999999998,5.6945401540678375,113,True
FIAT_CR_108_A001,A001,A019,fiat,13.919999999999998,6.0,113,True
FIAT_CR_108_A002,A002,A019,fiat,13.919999999999998,6.0,113,True
FIAT_CR_108_A003,A003,A019,fiat,13.919999999999998,6.0,113,True
FIAT_CR_109_A000,A000,A036,fiat,13.919999999999998,0.0,114,True
FIAT_CR_109_A001,A001,A036,fiat,13.919999999999998,6.0,114,True
FIAT_CR_109_A002,A002,A036,fiat,13.919999999999998,6.0,114,True
FIAT_CR_109_A003,A003,A036,fiat,13.919999999999998,6.0,114,True
FIAT_CR_110_A000,A000,A036,fiat,13.919999999999998,0.0,115,True
FIAT_CR_110_A001,A001,A036,fiat,13.919999999999998,6.0,115,True
FIAT_CR_110_A002,A002,A036,fiat,13.919999999999998,6.0,115,True
FIAT_CR_110_A003,A003,A036,fiat,13.919999999999998,6.0,115,True
FIAT_CR_111_A000,A000,A036,fiat,13.919999999999998,0.0,116,True
FIAT_CR_111_A001,A001,A036,fiat,13.919999999999998,6.0,116,True
FIAT_CR_111_A002,A002,A036,fiat,13.919999999999998,6.0,116,True
FIAT_CR_111_A003,A003,A036,fiat,13.919999999999998,6.0,116,True
FIAT_CR_112_A000,A000,A036,fiat,13.919999999999998,0.0,117,True
FIAT_CR_112_A001,A001,A036,fiat,13.919999999999998,6.0,117,True
FIAT_CR_112_A002,A002,A036,fiat,13.919999999999998,6.0,117,True
FIAT_CR_112_A003,A003,A036,fiat,13.919999999999998,6.0,117,True
FIAT_CR_113_A000,A000,A036,fiat,13.919999999999998,0.0,118,True
FIAT_CR_113_A001,A001,A036,fiat,13.919999999999998,6.0,118,True
FIAT_CR_113_A002,A002,A036,fiat,13.919999999999998,6.0,118,True
FIAT_CR_113_A003,A003,A036,fiat,13.919999999999998,6.0,118,True
FIAT_CR_114_A000,A000,A019,fiat,13.919999999999998,0.0,119,True
FIAT_CR_114_A001,A001,A019,fiat,13.919999999999998,6.0,119,True
FIAT_CR_114_A002,A002,A019,fiat,13.919999999999998,6.0,119,True
FIAT_CR_114_A003,A003,A019,fiat,13.919999999999998,6.0,119,True
FIAT_CR_115_A000,A000,A019,fiat,13.919999999999998,0.0,120,True
FIAT_CR_115_A001,A001,A019,fiat,13.919999999999998,6.0,120,True
FIAT_CR_115_A002,A002,A019,fiat,13.919999999999998,6.0,120,True
FIAT_CR_115_A003,A003,A019,fiat,13.919999999999998,6.0,120,True
FIAT_CR_116_A000,A000,A036,fiat,13.919999999999998,0.0,121,True
FIAT_CR_116_A001,A001,A036,fiat,13.919999999999998,6.0,121,True
FIAT_CR_116_A002,A002,A036,fiat,13.919999999999998,6.0,121,True
FIAT_CR_116_A003,A003,A036,fiat,13.919999999999998,6.0,121,True
FIAT_CR_117_A000,A000,A036,fiat,13.919999999999998,0.0,122,True
FIAT_CR_117_A001,A001,A036,fiat,13.919999999999998,6.0,122,True
FIAT_CR_117_A002,A002,A036,fiat,13.919999999999998,6.0,122,True
FIAT_CR_117_A003,A003,A036,fiat,13.919999999999998,6.0,122,True
FIAT_CR_118_A000,A000,A036,fiat,13.919999999999998,0.0,123,True
FIAT_CR_118_A001,A001,A036,fiat,13.919999999999998,6.0,123,True
FIAT_CR_118_A002,A002,A036,fiat,13.919999999999998,6.0,123,True
FIAT_CR_118_A003,A003,A036,fiat,13.919999999999998,6.0,123,True
FIAT_CR_119_A000,A000,A036,fiat,13.919999999999998,0.0,124,True
FIAT_CR_119_A001,A001,A036,fiat,13.919999999999998,6.0,124,True
FIAT_CR_119_A002,A002,A036,fiat,13.919999999999998,6.0,124,True
FIAT_CR_119_A003,A003,A036,fiat,13.919999999999998,6.0,124,True
FIAT_CR_120_A000,A000,A036,fiat,13.919999999999998,0.0,125,True
FIAT_CR_120_A001,A001,A036,fiat,13.919999999999998,6.0,125,True
FIAT_CR_120_A002,A002,A036,fiat,13.919999999999998,6.0,125,True
FIAT_CR_120_A003,A003,A036,fiat,13.919999999999998,6.0,125,True
FIAT_CR_121_A000,A000,A019,fiat,13.919999999999998,0.0,126,True
FIAT_CR_121_A001,A001,A019,fiat,13.919999999999998,6.0,126,True
FIAT_CR_121_A002,A002,A019,fiat,13.919999999999998,6.0,126,True
FIAT_CR_121_A003,A003,A019,fiat,13.919999999999998,6.0,126,True
FIAT_CR_122_A000,A000,A036,fiat,13.919999999999998,0.0,127,True
FIAT_CR_122_A001,A001,A036,fiat,13.919999999999998,6.0,127,True
FIAT_CR_122_A002,A002,A036,fiat,13.919999999999998,6.0,127,True
FIAT_CR_122_A003,A003,A036,fiat,13.919999999999998,6.0,127,True
FIAT_CR_123_A000,A000,A036,fiat,13.919999999999998,0.0,128,True
FIAT_CR_123_A001,A001,A036,fiat,13.919999999999998,6.0,128,True
FIAT_CR_123_A002,A002,A036,fiat,13.919999999999998,6.0,128,True
FIAT_CR_123_A003,A003,A036,fiat,13.919999999999998,6.0,128,True
FIAT_CR_124_A000,A000,A036,fiat,13.919999999999998,0.0,129,True
FIAT_CR_124_A001,A001,A036,fiat,13.919999999999998,6.0,129,True
FIAT_CR_124_A002,A002,A036,fiat,13.919999999999998,6.0,129,True
FIAT_CR_124_A003,A003,A036,fiat,13.919999999999998,6.0,129,True
FIAT_CR_125_A000,A000,A036,fiat,13.919999999999998,0.0,130,True
FIAT_CR_125_A001,A001,A036,fiat,13.919999999999998,6.0,130,True
FIAT_CR_125_A002,A002,A036,fiat,13.919999999999998,6.0,130,True
FIAT_CR_125_A003,A003,A036,fiat,13.919999999999998,6.0,130,True
FIAT_CR_126_A000,A000,A036,fiat,13.919999999999998,0.0,131,True
FIAT_CR_126_A001,A001,A036,fiat,13.919999999999998,6.0,131,True
FIAT_CR_126_A002,A002,A036,fiat,13.919999999999998,6.0,131,True
FIAT_CR_126_A003,A003,A036,fiat,13.919999999999998,6.0,131,True
FIAT_CR_127_A000,A000,A019,fiat,13.919999999999998,0.0,132,True
FIAT_CR_127_A001,A001,A019,fiat,13.919999999999998,6.0,132,True
FIAT_CR_127_A002,A002,A019,fiat,13.919999999999998,6.0,132,True
FIAT_CR_127_A003,A003,A019,fiat,13.919999999999998,6.0,132,True
FIAT_CR_128_A000,A000,A036,fiat,13.919999999999998,0.0,133,True
FIAT_CR_128_A001,A001,A036,fiat,13.919999999999998,6.0,133,True
FIAT_CR_128_A002,A002,A036,fiat,13.919999999999998,6.0,133,True
FIAT_CR_128_A003,A003,A036,fiat,13.919999999999998,6.0,133,True
FIAT_CR_129_A000,A000,A036,fiat,13.919999999999998,0.0,134,True
FIAT_CR_129_A001,A001,A036,fiat,13.919999999999998,6.0,134,True
FIAT_CR_129_A002,A002,A036,fiat,13.919999999999998,6.0,134,True
FIAT_CR_129_A003,A003,A036,fiat,13.919999999999998,6.0,134,True
FIAT_CR_130_A000,A000,A036,fiat,13.919999999999998,0.0,135,True
FIAT_CR_130_A001,A001,A036,fiat,13.919999999999998,6.0,135,True
FIAT_CR_130_A002,A002,A036,fiat,13.919999999999998,6.0,135,True
FIAT_CR_130_A003,A003,A036,fiat,13.919999999999998,6.0,135,True
FIAT_CR_131_A000,A000,A036,fiat,13.919999999999998,0.0,136,True
FIAT_CR_131_A001,A001,A036,fiat,13.919999999999998,6.0,136,True
FIAT_CR_131_A002,A002,A036,fiat,13.919999999999998,6.0,136,True
FIAT_CR_131_A003,A003,A036,fiat,13.919999999999998,6.0,136,True
FIAT_CR_132_A000,A000,A036,fiat,13.919999999999998,0.0,137,True
FIAT_CR_132_A001,A001,A036,fiat,13.919999999999998,6.0,137,True
FIAT_CR_132_A002,A002,A036,fiat,13.919999999999998,6.0,137,True
FIAT_CR_132_A003,A003,A036,fiat,13.919999999999998,6.0,137,True
FIAT_CR_133_A000,A000,A036,fiat,13.919999999999998,0.0,138,True
FIAT_CR_133_A001,A001,A036,fiat,13.919999999999998,6.0,138,True
FIAT_CR_133_A002,A002,A036,fiat,13.919999999999998,6.0,138,True
FIAT_CR_133_A003,A003,A036,fiat,13.919999999999998,6.0,138,True
FIAT_CR_134_A000,A000,A036,fiat,13.919999999999998,0.0,139,True
FIAT_CR_134_A001,A001,A036,fiat,13.919999999999998,6.0,139,True
FIAT_CR_134_A002,A002,A036,fiat,13.919999999999998,6.0,139,True
FIAT_CR_134_A003,A003,A036,fiat,13.919999999999998,6.0,139,True
FIAT_CR_135_A000,A000,A036,fiat,13.919999999999998,0.0,140,True
FIAT_CR_135_A001,A001,A036,fiat,13.919999999999998,6.0,140,True
FIAT_CR_135_A002,A002,A036,fiat,13.919999999999998,6.0,140,True
FIAT_CR_135_A003,A003,A036,fiat,13.919999999999998,6.0,140,True
FIAT_CR_136_A000,A000,A036,fiat,13.919999999999998,0.0,141,True
FIAT_CR_136_A001,A001,A036,fiat,13.919999999999998,6.0,141,True
FIAT_CR_136_A002,A002,A036,fiat,13.919999999999998,6.0,141,True
FIAT_CR_136_A003,A003,A036,fiat,13.919999999999998,6.0,141,True
FIAT_CR_137_A000,A000,A036,fiat,13.919999999999998,0.0,142,True
FIAT_CR_137_A001,A001,A036,fiat,13.919999999999998,6.0,142,True
FIAT_CR_137_A002,A002,A036,fiat,13.919999999999998,6.0,142,True
FIAT_CR_137_A003,A003,A036,fiat,13.919999999999998,6.0,142,True
FIAT_CR_138_A000,A000,A036,fiat,13.919999999999998,0.0,143,True
FIAT_CR_138_A001,A001,A036,fiat,13.919999999999998,6.0,143,True
FIAT_CR_138_A002,A002,A036,fiat,13.919999999999998,6.0,143,True
FIAT_CR_138_A003,A003,A036,fiat,13.919999999999998,6.0,143,True
FIAT_CR_139_A000,A000,A036,fiat,13.919999999999998,0.0,144,True
FIAT_CR_139_A001,A001,A036,fiat,13.919999999999998,6.0,144,True
FIAT_CR_139_A002,A002,A036,fiat,13.919999999999998,6.0,144,True
FIAT_CR_139_A003,A003,A036,fiat,13.919999999999998,6.0,144,True
FIAT_CR_140_A000,A000,A036,fiat,13.919999999999998,0.0,145,True
FIAT_CR_140_A001,A001,A036,fiat,13.919999999999998,6.0,145,True
FIAT_CR_140_A002,A002,A036,fiat,13.919999999999998,6.0,145,True
FIAT_CR_140_A003,A003,A036,fiat,13.919999999999998,6.0,145,True
FIAT_CR_141_A000,A000,A036,fiat,13.919999999999998,0.0,146,True
FIAT_CR_141_A001,A001,A036,fiat,13.919999999999998,6.0,146,True
FIAT_CR_141_A002,A002,A036,fiat,13.919999999999998,6.0,146,True
FIAT_CR_141_A003,A003,A036,fiat,13.919999999999998,6.0,146,True
FIAT_CR_142_A000,A000,A036,fiat,13.919999999999998,0.0,147,True
FIAT_CR_142_A001,A001,A036,fiat,13.919999999999998,6.0,147,True
FIAT_CR_142_A002,A002,A036,fiat,13.919999999999998,6.0,147,True
FIAT_CR_142_A003,A003,A036,fiat,13.919999999999998,6.0,147,True
FIAT_CR_143_A000,A000,A019,fiat,13.919999999999998,0.0,148,True
FIAT_CR_143_A001,A001,A019,fiat,13.919999999999998,6.0,148,True
FIAT_CR_143_A002,A002,A019,fiat,13.919999999999998,6.0,148,True
FIAT_CR_143_A003,A003,A019,fiat,13.919999999999998,6.0,148,True
FIAT_CR_144_A000,A000,A036,fiat,13.919999999999998,0.0,149,True
FIAT_CR_144_A001,A001,A036,fiat,13.919999999999998,6.0,149,True
FIAT_CR_144_A002,A002,A036,fiat,13.919999999999998,6.0,149,True
FIAT_CR_144_A003,A003,A036,fiat,13.919999999999998,6.0,149,True
FIAT_CR_145_A000,A000,A036,fiat,13.919999999999998,0.0,150,True
FIAT_CR_145_A001,A001,A036,fiat,13.919999999999998,6.0,150,True
FIAT_CR_145_A002,A002,A036,fiat,13.919999999999998,6.0,150,True
FIAT_CR_145_A003,A003,A036,fiat,13.919999999999998,6.0,150,True
FIAT_CR_146_A000,A000,A036,fiat,13.919999999999998,0.0,151,True
FIAT_CR_146_A001,A001,A036,fiat,13.919999999999998,6.0,151,True
FIAT_CR_146_A002,A002,A036,fiat,13.919999999999998,6.0,151,True
FIAT_CR_146_A003,A003,A036,fiat,13.919999999999998,6.0,151,True
FIAT_CR_147_A000,A000,A019,fiat,13.919999999999998,0.0,152,True
FIAT_CR_147_A001,A001,A019,fiat,13.919999999999998,6.0,152,True
FIAT_CR_147_A002,A002,A019,fiat,13.919999999999998,6.0,152,True
FIAT_CR_147_A003,A003,A019,fiat,13.919999999999998,6.0,152,True
FIAT_CR_148_A000,A000,A036,fiat,13.919999999999998,0.0,153,True
FIAT_CR_148_A001,A001,A036,fiat,13.919999999999998,6.0,153,True
FIAT_CR_148_A002,A002,A036,fiat,13.919999999999998,6.0,153,True
FIAT_CR_148_A003,A003,A036,fiat,13.919999999999998,6.0,153,True
FIAT_CR_149_A000,A000,A036,fiat,13.919999999999998,0.0,154,True
FIAT_CR_149_A001,A001,A036,fiat,13.919999999999998,6.0,154,True
FIAT_CR_149_A002,A002,A036,fiat,13.919999999999998,6.0,154,True
FIAT_CR_149_A003,A003,A036,fiat,13.919999999999998,6.0,154,True
FIAT_CR_150_A000,A000,A036,fiat,13.919999999999998,0.0,155,True
FIAT_CR_150_A001,A001,A036,fiat,13.919999999999998,6.0,155,True
FIAT_CR_150_A002,A002,A036,fiat,13.919999999999998,6.0,155,True
FIAT_CR_150_A003,A003,A036,fiat,13.919999999999998,6.0,155,True
FIAT_CR_151_A000,A000,A036,fiat,13.919999999999998,0.0,156,True
FIAT_CR_151_A001,A001,A036,fiat,13.919999999999998,6.0,156,True
FIAT_CR_151_A002,A002,A036,fiat,13.919999999999998,6.0,156,True
FIAT_CR_151_A003,A003,A036,fiat,13.919999999999998,6.0,156,True
FIAT_CR_152_A000,A000,A036,fiat,13.919999999999998,0.0,157,True
FIAT_CR_152_A001,A001,A036,fiat,13.919999999999998,6.0,157,True
FIAT_CR_152_A002,A002,A036,fiat,13.919999999999998,6.0,157,True
FIAT_CR_152_A003,A003,A036,fiat,13.919999999999998,6.0,157,True
FIAT_CR_153_A000,A000,A019,fiat,13.919999999999998,0.0,158,True
FIAT_CR_153_A001,A001,A019,fiat,13.919999999999998,6.0,158,True
FIAT_CR_153_A002,A002,A019,fiat,13.919999999999998,6.0,158,True
FIAT_CR_153_A003,A003,A019,fiat,13.919999999999998,6.0,158,True
FIAT_CR_154_A000,A000,A019,fiat,13.919999999999998,0.0,159,True
FIAT_CR_154_A001,A001,A019,fiat,13.919999999999998,6.0,159,True
FIAT_CR_154_A002,A002,A019,fiat,13.919999999999998,6.0,159,True
FIAT_CR_154_A003,A003,A019,fiat,13.919999999999998,6.0,159,True
FIAT_CR_155_A000,A000,A036,fiat,13.919999999999998,0.0,160,True
FIAT_CR_155_A001,A001,A036,fiat,13.919999999999998,6.0,160,True
FIAT_CR_155_A002,A002,A036,fiat,13.919999999999998,6.0,160,True
FIAT_CR_155_A003,A003,A036,fiat,13.919999999999998,6.0,160,True
FIAT_CR_156_A000,A000,A036,fiat,13.919999999999998,0.0,161,True
FIAT_CR_156_A001,A001,A036,fiat,13.919999999999998,6.0,161,True
FIAT_CR_156_A002,A002,A036,fiat,13.919999999999998,6.0,161,True
FIAT_CR_156_A003,A003,A036,fiat,13.919999999999998,6.0,161,True
FIAT_CR_157_A000,A000,A036,fiat,13.919999999999998,0.0,162,True
FIAT_CR_157_A001,A001,A036,fiat,13.919999999999998,6.0,162,True
FIAT_CR_157_A002,A002,A036,fiat,13.919999999999998,6.0,162,True
FIAT_CR_157_A003,A003,A036,fiat,13.919999999999998,6.0,162,True
FIAT_CR_158_A000,A000,A036,fiat,13.919999999999998,0.0,163,True
FIAT_CR_158_A001,A001,A036,fiat,13.919999999999998,6.0,163,True
FIAT_CR_158_A002,A002,A036,fiat,13.919999999999998,6.0,163,True
FIAT_CR_158_A003,A003,A036,fiat,13.919999999999998,6.0,163,True
FIAT_CR_159_A000,A000,A036,fiat,13.919999999999998,0.0,164,True
FIAT_CR_159_A001,A001,A036,fiat,13.919999999999998,6.0,164,True
FIAT_CR_159_A002,A002,A036,fiat,13.919999999999998,6.0,164,True
FIAT_CR_159_A003,A003,A036,fiat,13.919999999999998,6.0,164,True
FIAT_CR_160_A000,A000,A019,fiat,13.919999999999998,0.0,165,True
FIAT_CR_160_A001,A001,A019,fiat,13.919999999999998,6.0,165,True
FIAT_CR_160_A002,A002,A019,fiat,13.919999999999998,6.0,165,True
FIAT_CR_160_A003,A003,A019,fiat,13.919999999999998,6.0,165,True
FIAT_CR_161_A000,A000,A036,fiat,13.919999999999998,0.0,166,True
FIAT_CR_161_A001,A001,A036,fiat,13.919999999999998,6.0,166,True
FIAT_CR_161_A002,A002,A036,fiat,13.919999999999998,6.0,166,True
FIAT_CR_161_A003,A003,A036,fiat,13.919999999999998,6.0,166,True
FIAT_CR_162_A000,A000,A036,fiat,13.919999999999998,0.0,167,True
FIAT_CR_162_A001,A001,A036,fiat,13.919999999999998,6.0,167,True
FIAT_CR_162_A002,A002,A036,fiat,13.919999999999998,6.0,167,True
FIAT_CR_162_A003,A003,A036,fiat,13.919999999999998,6.0,167,True
FIAT_CR_163_A000,A000,A036,fiat,13.919999999999998,0.0,168,True
FIAT_CR_163_A001,A001,A036,fiat,13.919999999999998,6.0,168,True
FIAT_CR_163_A002,A002,A036,fiat,13.919999999999998,6.0,168,True
FIAT_CR_163_A003,A003,A036,fiat,13.919999999999998,6.0,168,True
FIAT_CR_164_A000,A000,A036,fiat,13.919999999999998,0.0,169,True
FIAT_CR_164_A001,A001,A036,fiat,13.919999999999998,6.0,169,True
FIAT_CR_164_A002,A002,A036,fiat,13.919999999999998,6.0,169,True
FIAT_CR_164_A003,A003,A036,fiat,13.919999999999998,2.291800952670016,169,True
FIAT_CR_165_A000,A000,A036,fiat,13.919999999999998,0.0,170,True
FIAT_CR_165_A001,A001,A036,fiat,13.919999999999998,6.0,170,True
FIAT_CR_165_A002,A002,A036,fiat,13.919999999999998,6.0,170,True
FIAT_CR_165_A003,A003,A036,fiat,13.919999999999998,2.291800952670016,170,True
FIAT_CR_166_A000,A000,A036,fiat,13.919999999999998,0.0,171,True
FIAT_CR_166_A001,A001,A036,fiat,13.919999999999998,6.0,171,True
FIAT_CR_166_A002,A002,A036,fiat,13.919999999999998,6.0,171,True
FIAT_CR_166_A003,A003,A036,fiat,13.919999999999998,2.291800952670016,171,True
FIAT_CR_167_A000,A000,A036,fiat,13.919999999999998,0.0,172,True
FIAT_CR_167_A001,A001,A036,fiat,13.919999999999998,6.0,172,True
FIAT_CR_167_A002,A002,A036,fiat,13.919999999999998,6.0,172,True
FIAT_CR_167_A003,A003,A036,fiat,13.919999999999998,2.291800952670016,172,True
FIAT_CR_168_A000,A000,A036,fiat,13.919999999999998,0.0,173,True
FIAT_CR_168_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,173,True
FIAT_CR_168_A002,A002,A036,fiat,13.919999999999998,6.0,173,True
FIAT_CR_168_A003,A003,A036,fiat,13.919999999999998,2.291800952670016,173,True
FIAT_CR_169_A000,A000,A036,fiat,13.919999999999998,0.0,174,True
FIAT_CR_169_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,174,True
FIAT_CR_169_A002,A002,A036,fiat,13.919999999999998,6.0,174,True
FIAT_CR_169_A003,A003,A036,fiat,13.919999999999998,2.291800952670016,174,True
FIAT_CR_170_A000,A000,A036,fiat,13.919999999999998,0.0,175,True
FIAT_CR_170_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,175,True
FIAT_CR_170_A002,A002,A036,fiat,13.919999999999998,6.0,175,True
FIAT_CR_170_A003,A003,A036,fiat,13.919999999999998,2.291800952670016,175,True
FIAT_CR_171_A000,A000,A036,fiat,13.919999999999998,0.0,176,True
FIAT_CR_171_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,176,True
FIAT_CR_171_A002,A002,A036,fiat,13.919999999999998,6.0,176,True
FIAT_CR_171_A003,A003,A036,fiat,13.919999999999998,2.291800952670016,176,True
FIAT_CR_172_A000,A000,A036,fiat,13.919999999999998,0.0,177,True
FIAT_CR_172_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,177,True
FIAT_CR_172_A002,A002,A036,fiat,13.919999999999998,6.0,177,True
FIAT_CR_172_A003,A003,A036,fiat,13.919999999999998,2.291800952670016,177,True
FIAT_CR_173_A000,A000,A036,fiat,13.919999999999998,0.0,178,True
FIAT_CR_173_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,178,True
FIAT_CR_173_A002,A002,A036,fiat,13.919999999999998,6.0,178,True
FIAT_CR_173_A003,A003,A036,fiat,13.919999999999998,2.291800952670016,178,True
FIAT_CR_174_A000,A000,A036,fiat,13.919999999999998,0.0,179,True
FIAT_CR_174_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,179,True
FIAT_CR_174_A002,A002,A036,fiat,13.919999999999998,6.0,179,True
FIAT_CR_174_A003,A003,A036,fiat,13.919999999999998,0.0,179,True
FIAT_CR_175_A000,A000,A036,fiat,13.919999999999998,0.0,180,True
FIAT_CR_175_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,180,True
FIAT_CR_175_A002,A002,A036,fiat,13.919999999999998,6.0,180,True
FIAT_CR_175_A003,A003,A036,fiat,13.919999999999998,0.0,180,True
FIAT_CR_176_A000,A000,A036,fiat,13.919999999999998,0.0,181,False
FIAT_CR_176_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,181,False
FIAT_CR_176_A002,A002,A036,fiat,13.919999999999998,6.0,181,False
FIAT_CR_176_A003,A003,A036,fiat,13.919999999999998,0.0,181,False
FIAT_CR_177_A000,A000,A019,fiat,13.919999999999998,0.0,182,False
FIAT_CR_177_A001,A001,A019,fiat,13.919999999999998,2.3242068930495208,182,False
FIAT_CR_177_A002,A002,A019,fiat,13.919999999999998,6.0,182,False
FIAT_CR_177_A003,A003,A019,fiat,13.919999999999998,0.0,182,False
FIAT_CR_178_A000,A000,A036,fiat,13.919999999999998,0.0,183,False
FIAT_CR_178_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,183,False
FIAT_CR_178_A002,A002,A036,fiat,13.919999999999998,6.0,183,False
FIAT_CR_178_A003,A003,A036,fiat,13.919999999999998,0.0,183,False
FIAT_CR_179_A000,A000,A019,fiat,13.919999999999998,0.0,184,False
FIAT_CR_179_A001,A001,A019,fiat,13.919999999999998,2.3242068930495208,184,False
FIAT_CR_179_A002,A002,A019,fiat,13.919999999999998,6.0,184,False
FIAT_CR_179_A003,A003,A019,fiat,13.919999999999998,0.0,184,False
FIAT_CR_180_A000,A000,A036,fiat,13.919999999999998,0.0,185,False
FIAT_CR_180_A001,A001,A036,fiat,13.919999999999998,2.3242068930495208,185,False
FIAT_CR_180_A002,A002,A036,fiat,13.919999999999998,6.0,185,False
FIAT_CR_180_A003,A003,A036,fiat,13.919999999999998,0.0,185,False
