day,price_index,basic_price_index,broad_money,net_money,total_liability,created_today,destroyed_today,liability_today,events_today,tx_volume_today,unemployment,avg_health,avg_stress,avg_trust,avg_reputation,gini_positive_money,food_stock_ratio,water_stock_ratio,energy_stock_ratio,oxygen_stock_ratio,spares_stock_ratio,media_truth_index,media_manipulation_index,station_safety,orbit_debris_risk,appeals_granted_total,events_disputed_total,lambda_food,lambda_media,lambda_space
63,523.7052844631727,628.2868841425272,9253428.898351118,9253236.607328903,192.2910222158199,3878.341489791373,3206.1997337600837,32.90013365345632,1711,3397.659228670937,0.35034013605442177,0.027570697768021266,0.9965833923671472,0.9950456759225494,0.652335366662166,0.2556498954254842,0.0,0.0,0.0,0.9010086985348879,0.0,0.8553820558824182,0.09207740001313275,0.7512999135116912,0.0,639,1111,8.126315063248466,5.831066404066109,11.998978058305253
64,524.9022736958641,628.293492105163,9254074.388408186,9253818.121422693,256.2669854933062,3857.5612137154058,3212.0711566450177,63.975963277486265,1733,2891.7762916478914,0.35034013605442177,0.022597330248094627,0.998095013876786,0.9958578056196558,0.6523305690992398,0.2575260993066064,0.0,0.0,0.0,0.8867448204637767,0.0,0.8615384631401405,0.0872906120897373,0.7496240765864386,0.0,649,1135,8.0930296767494,5.761093607217316,11.85499032160559
65,526.4257231698178,628.3000009483592,9254678.538755704,9254353.745658949,324.7930967549821,3710.7935605966063,3106.6432130805497,68.52611126167595,1724,2969.293589340845,0.3458904109589041,0.0225088781354129,0.9989374303876462,0.9967265289217099,0.652835954646752,0.25910142596218555,0.0,0.0,0.0,0.8726235811733767,0.0,0.8418797103013504,0.14517876971063443,0.746494007588426,0.0,666,1159,8.059880627193433,5.691960483930709,11.712730437746321
66,528.0642609429353,628.3064121589075,9255303.47053002,9254913.539846893,389.9306831265995,3725.2881893735816,3100.3564150602638,65.13758637161742,1729,2925.56141774155,0.3436426116838488,0.022714242300132918,0.9992451745683009,0.9974243023833111,0.6521974804270887,0.26053478429987886,0.0,0.0,0.0,0.8586435542758807,0.0,0.8369531507969447,0.11011088715699033,0.7455139929094866,0.0,677,1180,8.026867356144448,5.62365695812354,11.572177672493366
67,530.0837210729817,628.3127272012975,9256084.722019095,9255628.910724951,455.81129414386805,3856.620921290136,3075.3694322159376,65.88061101726845,1723,4547.924642867634,0.3436426116838488,0.022562977134755396,0.9992411583237621,0.9981565857720249,0.6522526993439631,0.26237124457276795,0.0,0.0,0.0,0.8448033276473597,0.0,0.9277082192155324,0.08497522954864171,0.7406848155063966,0.0,691,1199,7.99398930745368,5.556173074626058,11.433311540423444
68,531.9805255508321,628.318947518052,9256638.949872427,9256115.079490324,523.8703821014843,3611.0430508917257,3056.8151975580995,68.05908795761617,1721,2877.3311414075806,0.3436426116838488,0.02242807541380039,0.999357162125316,0.9986183204949592,0.6522259739188828,0.2642800670720715,0.0,0.0,0.0,0.8311015032851237,0.0,0.8536488351310267,0.12636610582620766,0.736772025040658,0.0,704,1224,7.96124592725035,5.489498997730545,11.296111801938363
69,534.8690443270937,628.3250745300548,9257242.569303874,9256643.275337623,599.2939662510103,3652.423795450972,3048.804364000604,75.42358414952606,1718,6659.365764460629,0.3436426116838488,0.0226030723856005,0.9993702895176909,0.999005512357751,0.6521955037417282,0.26646521240366927,0.0,0.0,0.0,0.8175366971665102,0.0,0.898000612627881,0.11185906335118956,0.7348638088083861,0.0,716,1248,7.928636663932332,5.423625009757778,11.160558460315102
70,537.3574339237696,628.3311096368777,9258380.295247246,9257753.267409116,627.0278381291369,3584.898052175951,2997.6217308574296,27.733871878126532,1690,3625.0609780375503,0.3448275862068966,0.02259964598593437,0.9996617767300535,0.9992263906341732,0.6526567183907832,0.2683098916380129,0.0,0.0,0.0,0.8041075391090831,0.0,0.7988836910029546,0.12259300281455197,0.7316347164899973,0.0,727,1276,7.896160968156866,5.358541509640685,11.02663175879132
71,538.3093734427896,628.3370542170982,9258934.359753888,9258278.984537713,655.3752161749745,3529.5018942758766,2975.437387633061,28.34737804583768,1683,2948.0182127730886,0.3460207612456747,0.02253028524479214,0.9990942751347226,0.9994483607916513,0.6529072596837452,0.27116845842929793,0.0,0.0,0.0,0.79081267263223,0.0,0.8678690488593054,0.09807154834445114,0.7256851762072098,0.0,733,1290,7.863818292831295,5.294239011524997,10.894312177685824
72,538.5720728013372,628.3429096286154,9259521.213013377,9258839.069952946,682.1430604298106,3509.5976436644473,2922.744384176958,26.76784425483603,1666,2987.9153110847456,0.34375,0.0226416655162298,0.9994196345018346,0.9995863858991068,0.6524144570967304,0.27391521982390876,0.0,0.0,0.0,0.7776507548201453,0.0,0.8535308771503306,0.07668994479241473,0.719020918415677,0.0,739,1306,7.831608093103858,5.230708143386697,10.763580431553594
73,538.7856670111875,628.34867720896,9260146.665233886,9259436.816366106,709.8488677781096,3506.5165530496406,2881.0643325414703,27.705807348299032,1642,2870.712351678946,0.34146341463414637,0.022591101016359413,0.9994932121067402,0.9996342114651894,0.6524938050309314,0.27672494759957766,0.0,0.0,0.0,0.7646204561861817,0.0,0.9072070569944317,0.10309380515691194,0.7138909903918103,0.0,747,1319,7.7995298263545045,5.167939645666056,10.7407616410387
74,539.0165772817129,628.3543582755992,9260783.014489003,9260045.127138767,737.8873502347606,3523.9691346672316,2887.6198795491,28.03848245665091,1658,4667.9465747802515,0.34146341463414637,0.022616458067890477,0.9996299096792978,0.9996342114651894,0.6524989556371166,0.27904056100859953,0.0,0.0,0.0,0.7517204605385576,0.0,0.8950353109760056,0.10627375966520242,0.7131084188296339,0.0,764,1348,7.767582952185756,5.105924369918063,10.717991226359699
75,539.311936979504,628.359954126239,9261312.712281715,9260547.525684131,765.186597582653,3419.0050914793856,2889.307298765989,27.29924734789248,1681,3034.501627348444,0.34146341463414637,0.02269268812883101,0.9993306194615043,0.9996615809969849,0.6524636168090899,0.281351764956147,0.0,0.0,0.0,0.7389494648474098,0.0,0.9009813038900671,0.12612653493176268,0.7135083073279018,0.0,775,1364,7.735766932413603,5.044653277479046,10.695269084959815
76,539.5199423810083,628.3654660391192,9261469.844127934,9260675.639939237,794.2041886981513,2960.610658330805,2803.478812111071,29.017591115498192,1601,2684.065886034728,0.34035087719298246,0.022556659782071886,0.9995235531973469,0.9996784214906318,0.6517616796782388,0.28484817641643967,0.0,0.0,0.0,0.7267118404133412,0.0,0.6311331959253657,0.13881979559375066,0.7133381997217061,0.0,779,1378,7.704081231058437,4.984117438149298,10.672595114499702
77,539.781195559624,628.370895273306,9262455.154657058,9261660.950468361,794.2041886981513,3168.751688494053,2759.4099917279523,0.0,1557,2430.999225165031,0.3415492957746479,0.02247680556086911,0.9995865628179614,0.99977492580708,0.6521202655855735,0.2851585471516098,0.0,0.0,0.0,0.7194447220092078,0.0,0.9045676704850253,0.08711524900485232,0.7144160981396637,0.0,791,1401,7.672525314336021,4.924308028891506,10.649969212856961
78,540.1404935672232,628.3762430689801,9262791.290730644,9261997.086541947,794.2041886981513,3095.383172222296,2759.2470986327785,0.0,1607,2374.641679162916,0.3415492957746479,0.02268125032724608,0.9991568145397574,0.99977492580708,0.6520624625718526,0.2861521430353815,0.0,0.0,0.0,0.7122502747891157,0.0,0.7435597790189742,0.145082655827189,0.7215137849189373,0.0,801,1419,7.641098650648501,4.865216332544808,10.627391278125703
79,540.5589854913941,628.3815106477191,9263218.001358815,9262423.797170117,794.2041886981513,3125.5331813504763,2698.822553184531,0.0,1559,1934.2502158224722,0.33687943262411346,0.022688887157794456,0.9993504799264641,0.9998025234869863,0.6529653195637102,0.2855850195239158,0.0,0.0,0.0,0.7051277720412247,0.0,0.8978513717646782,0.08764012198185263,0.722869139822949,0.0,814,1437,7.609800710575445,4.80683373655427,10.604861208616077
80,540.9264521542933,628.386699212777,9263598.084665708,9262771.090444008,826.9942217002447,3072.151986515755,2692.068679620928,32.790033002093416,1551,5583.690521007059,0.33214285714285713,0.022688931735835766,0.9993856243451812,0.999841864827852,0.6532382688980454,0.287031026194809,0.0,0.0,0.0,0.6980764943208124,0.0,0.8399190775470259,0.18516636452184054,0.7232784648443202,0.0,822,1452,7.578630966864927,4.749151731715619,10.58237890285381
81,541.3319435834541,628.3918099493591,9263873.770885881,9263046.77666418,826.9942217002447,2934.0161187797457,2658.3298986055256,0.0,1547,3229.5986773223094,0.3333333333333333,0.022533129243248087,0.9993933439840011,0.9998412980351203,0.6531308085036539,0.2860576427787165,0.0,0.0,0.0,0.6910957293776042,0.0,0.8189487177509627,0.15487310564675902,0.7222080649919802,0.0,833,1471,7.547588894424648,4.692161910935032,10.55994425957976
82,541.9621309301017,628.3968440248925,9264198.905855903,9263371.911634203,826.9942217002447,3018.8527646145876,2693.717794593272,0.0,1560,1943.6823749263442,0.3333333333333333,0.022594841699205167,0.9992025158670388,0.9999096023994685,0.6530747570981549,0.28721762079628044,0.0,0.0,0.0,0.6841847720838282,0.0,0.8561038983083722,0.10378399776424335,0.7218702506430813,0.0,841,1492,7.516673970313085,4.635855968003812,10.53755717774945
83,542.4338201269629,628.4018025892927,9264506.138449159,9263679.14422746,826.9942217002447,2979.955911768932,2672.7233185132986,0.0,1542,3458.588580087791,0.3333333333333333,0.0227099776539674,0.9993860887985362,0.999968274963161,0.6530114367652355,0.2880672706441283,0.0,0.0,0.0,0.6773429243629898,0.0,0.8491446587701285,0.09523805387916223,0.721679720161384,0.0,847,1506,7.4858856737306825,4.580225696387766,10.51521755653262
84,543.1263647779385,628.4066867752271,9265186.17083641,9264359.17661471,826.9942217002447,2786.472961129858,2636.0258979888063,0.0,1529,2618.245467014996,0.32971014492753625,0.02260649627641813,0.9993138053566015,0.9998633669852603,0.6530831559587751,0.28917683340673594,0.0,0.0,0.0,0.6705694951193599,0.0,0.7800484064992547,0.14822949402899183,0.7188857238021816,0.0,856,1521,7.455223486011081,4.525262988031113,10.492925295312771
85,543.8226452490383,628.4114976983723,9265493.733903082,9264666.739681382,826.9942217002447,2892.41302022714,2584.849953555441,0.0,1525,1974.456109447205,0.32727272727272727,0.02249133141390702,0.999521095631505,0.9999726234686577,0.6527909643854597,0.2908555277955358,0.0,0.0,0.0,0.6638638001681664,0.0,0.883494614714007,0.10377619811694894,0.7140164913505089,0.0,865,1538,7.42468689061238,4.4709598321747395,10.470680293686707
86,544.754409383217,628.4162364576704,9265803.497741863,9264976.50352016,826.9942217002447,2848.781490358827,2539.017651577437,0.0,1521,2215.1994124335033,0.31985294117647056,0.02266459157495475,0.9991517655691798,1.0,0.6539322879679772,0.2899596396686379,0.0,0.0,0.0,0.6572251621664847,0.0,0.8634561458105776,0.08678309474173349,0.7103624666636041,0.0,873,1554,7.394275373108431,4.4173083141886424,10.44848245146409
87,544.9268767838221,628.4209041355791,9265903.580631923,9265076.586410223,826.9942217002447,2621.435619520224,2521.352729460766,0.0,1484,2020.763827336001,0.3148148148148148,0.02265517005768097,0.9997256405394835,1.0,0.6543369079244512,0.2925004170920136,0.0,0.0,0.0,0.6506529105448199,0.0,0.7468883347191504,0.12300267036650878,0.7065758302413181,0.0,880,1569,7.363988421180179,4.3643006144183785,10.426331668666986
88,545.0324716976301,628.4255017983191,9266112.355592905,9265285.361371204,826.9942217002447,2725.670205526554,2516.895244545161,0.0,1481,2114.3760642857774,0.30711610486891383,0.022721926205865106,0.9994132332594012,1.0,0.6544445006638177,0.29182177523454156,0.0,0.0,0.0,0.6441463814393716,0.0,0.8901098305950215,0.09843854904519748,0.7018534759651786,0.0,888,1586,7.3338255246070245,4.311929007045358,10.404227845529412
89,545.076721019553,628.430030496118,9266316.767633513,9265489.773411812,826.9942217002447,2729.649370214562,2525.2373296062983,0.0,1509,2361.383680708309,0.30711610486891383,0.022777436747938456,0.9991007601845386,1.0,0.6543372813346523,0.2928296119031488,0.0,0.0,0.0,0.6377049176249779,0.0,0.8895690214027003,0.11465745700020705,0.7019720995996421,0.0,892,1596,7.303786175258234,4.2601858589608135,10.38217088249689
90,545.1550968179066,628.43449126345,9266217.03308029,9265383.708940286,833.3241400027406,2512.5021739152653,2612.236727135988,6.329918302495923,1467,2141.325566789412,0.3018867924528302,0.022772019418428043,0.9994333580821294,0.997649061803846,0.6531657691879438,0.29279609907260995,0.0,0.0,0.0,0.6313278684487282,0.0,0.6353930062205287,0.2008507587351517,0.702554986117357,0.0,905,1617,7.273869867084377,4.209063628653284,10.360160680225997
91,545.2755595959841,628.438885119272,9266786.821427878,9265953.497287877,833.3241400027406,2510.226389514173,2418.746537984517,0.0,1449,2541.444505616543,0.2965779467680608,0.022625939394593758,0.9991578118295243,0.9991946232116533,0.6527304982280215,0.29088124654264114,0.0,0.0,0.0,0.625014589764241,0.0,0.7828217893670668,0.14612487490297155,0.7010153038342355,0.0,913,1633,7.2440760961088,4.158554865109444,10.338197139583919
92,545.2586865498602,628.4432130672565,9267082.392639702,9266248.71800383,833.6746358734533,2673.820402035605,2378.2491902124875,0.3504958707127215,1467,3925.1055855434197,0.2950191570881226,0.02282072376917426,0.9996746171332138,0.9997941258581611,0.6531382354391558,0.2929885227433011,0.0,0.0,0.0,0.6187644438665985,0.0,0.8799095743581499,0.08542129290094025,0.7108876531793854,0.0,924,1655,7.214404360419138,4.108652206728131,10.316280161648
93,545.1973903201134,628.4474760960213,9267346.672401,9266510.943386873,835.7290141259059,2596.40393968508,2332.1241783868354,2.054378252452638,1460,2147.516996590893,0.29615384615384616,0.02267452696382899,0.9993713879168885,0.9999322660948694,0.6525499742129921,0.2943471328017888,0.0,0.0,0.0,0.6125767994279325,0.0,0.8621452603504339,0.10410761350632382,0.7150605507385935,0.0,938,1677,7.184854160158862,4.0593483802473935,10.294409647705308
94,545.3197072052268,628.4516751793548,9267554.512192527,9266696.25960885,858.2525836768539,2585.0958200094283,2377.256028483373,22.523569550947837,1489,2219.6589343735473,0.29069767441860467,0.02281589646550366,0.9991666710467304,0.9999809138309903,0.6530585838273255,0.29368450380984235,0.0,0.0,0.0,0.6064510314336532,0.0,0.8308682674594893,0.10339309841866141,0.7170896973932785,0.0,945,1694,7.155424997518851,4.010636199684424,10.272585499252173
95,545.4627163705524,628.4558112764382,9267846.99541124,9266944.957827564,902.0375836768538,2575.5438957550678,2283.0606770397035,43.785,1469,2232.7738667980334,0.2823529411764706,0.022980920160244746,0.9994917347460855,0.9999806892878255,0.653799367913321,0.2959096334931062,0.0,0.0,0.0,0.6003865211193167,0.0,0.8600398580679633,0.07785051168352258,0.7289559971531567,0.0,960,1715,7.126116376729014,3.9625085652882115,10.250807617993758
96,545.5549596528957,628.4598853320654,9268133.849467766,9267194.359118063,939.4903497029466,2545.7589957446917,2258.9049392172274,37.452766026092775,1440,5345.20172699386,0.2766798418972332,0.02288575851384499,0.9993946115479447,1.0,0.6527474484268624,0.2977579861349253,0.0,0.0,0.0,0.5943826559081234,0.0,0.7669747446272471,0.17092572686035667,0.711973997483452,0.0,971,1731,7.0969278040499315,3.914958462504753,10.229075905843612
97,545.6122327922839,628.463898276858,9268315.006489292,9267375.067970054,939.9385192384901,2444.933572672194,2263.77655114584,0.4481695355436397,1419,3184.2428118373787,0.2766798418972332,0.022687151960656425,0.9993252940239888,1.0,0.6526432975590697,0.2986153833741694,0.0,0.0,0.0,0.5884388293490422,0.0,0.8323866800720665,0.12038742597251392,0.7167410856126936,0.0,980,1748,7.067858787764543,3.867978960954696,10.207390264923223
98,545.5752346427251,628.4678510274789,9269016.266914047,9268074.42240189,941.8445121574803,2484.362985993927,2254.996070395778,1.9059929189900744,1417,2558.1985921103033,0.2777777777777778,0.022894438949416614,0.9995699971506905,1.0,0.652856363126316,0.2994973349082515,0.0,0.0,0.0,0.5825544410555518,0.0,0.8519826145293004,0.10254797898405786,0.7256185661461282,0.0,990,1765,7.038908838169859,3.82156321342324,10.185750597561587
99,545.6323624024822,628.4717444868404,9269278.839882605,9268336.995370448,941.8445121574803,2475.8399005023502,2213.266931947674,0.0,1393,1825.6537437718573,0.2777777777777778,0.02272786668823904,0.9993936150684287,1.0,0.6527907195376444,0.30000191591838377,0.0,0.0,0.0,0.5767288966449963,0.0,0.8250140381310487,0.06086331830656793,0.732746836432339,0.0,1001,1780,7.010077467568715,3.775704454862161,10.164156806294756
100,545.7340435353215,628.4755795443115,9269496.081573918,9268554.237061761,941.8445121574803,2409.351777620956,2192.11008630506,0.0,1416,2142.6709724717816,0.272,0.023077751211226245,0.9993913471595699,1.0,0.6526973051958859,0.3017169765057657,0.0,0.0,0.0,0.5709616076785463,0.0,0.8631293962603132,0.09435888586901044,0.7401344198777515,0.0,1015,1802,6.981364190261554,3.730396001403815,10.14260879386541
101,545.843335595345,628.4793570759206,9269696.93109007,9268753.237615429,943.6934746413897,2390.1416931426807,2189.2921769905606,1.8489624839093926,1392,5882.216799343341,0.26907630522088355,0.022850289407902045,0.9991061085221297,1.0,0.6523901933144493,0.30328431664631683,0.0,0.0,0.0,0.5652519916017609,0.0,0.8818893579770085,0.1015687350598056,0.7426123876262714,0.0,1031,1829,6.952768522538243,3.685631249386969,10.121106463222414
102,545.8579400408443,628.4830779445554,9269862.090076232,9268918.396601591,943.6934746413897,2358.188406615506,2193.029420455087,0.0,1398,2050.0061502866256,0.26907630522088355,0.022918329605004506,0.9994769883661976,1.0,0.6522737455341898,0.3038431705796707,0.0,0.0,0.0,0.5595994716857432,0.0,0.8847915733396688,0.11230606608031152,0.7443229136874904,0.0,1043,1844,6.924289982669926,3.6414036743943257,10.099649717520384
103,545.8440630681981,628.4867430001608,9270060.225211043,9269116.424265485,943.80094555961,2395.848197811157,2197.7130629990074,0.10747091822036081,1397,1993.8461880213954,0.26720647773279355,0.022959317763094407,0.9993177413326902,1.0,0.6532931088080562,0.3063778003823401,0.0,0.0,0.0,0.5540034769688857,0.0,0.8901511591555269,0.095506966606209,0.7457546425315262,0.0,1053,1860,6.8959280909009095,3.5977068303015938,10.078238460119241
104,545.8850920887206,628.4903530799321,9270199.263166511,9269255.462220952,943.80094555961,2294.3026763805956,2155.2647209149395,0.0,1369,1921.8609733213332,0.26422764227642276,0.02288593456919167,0.9994581996150198,1.0,0.65268885356112,0.30757226487685774,0.0,0.0,0.0,0.5484634421991968,0.0,0.8542734199648537,0.07743956189813475,0.7439942214074997,0.0,1058,1876,6.86768236944058,3.5545343483379748,10.056872594583789
105,545.9243608275476,628.4939090085068,9270857.643619385,9269913.842673827,943.80094555961,2276.095423391626,2109.100949009646,0.0,1360,2503.267001883138,0.2612244897959184,0.022980085649305548,0.9993164836165087,1.0,0.6532111084442639,0.3077763205902695,0.0,0.0,0.0,0.5429788077772049,0.0,0.8610591594508273,0.09771299119978731,0.7444492621834777,0.0,1064,1888,6.839552342455351,3.511879936157919,10.035552024683271
106,545.9380903446178,628.4974115981529,9270517.55831614,9269566.621765465,950.9365506756806,1926.7493937789247,2266.834697026775,7.135605116070548,1385,1905.509251263046,0.2612244897959184,0.022927236354717283,0.999347320224863,0.9988025779385858,0.6528477208277425,0.30878533052790225,0.0,0.0,0.0,0.5375490196994328,0.0,0.5252214573976632,0.17752939862671915,0.7432203988489197,0.0,1070,1904,6.811537536060653,3.4697373769240243,10.014276654390944
107,546.0062863765228,628.5008616489542,9270626.505556757,9269653.929036295,972.576520462265,2245.179555413779,2136.2323147966704,21.63996978658446,1398,2005.0178748750857,0.2551440329218107,0.022955492729800686,0.9992500245607525,0.9994133948002665,0.6522754196325112,0.30812466272570105,0.0,0.0,0.0,0.5321735295024385,0.0,0.8069382188802801,0.17625879374927464,0.7429591419070465,0.0,1081,1919,6.783637478312949,3.428100528400936,9.993046387883636
108,546.0198635629921,628.5042599489936,9270741.03211442,9269752.345140858,988.6869735624117,2210.6501664462917,2096.12360878376,16.11045310014671,1351,2032.6086897795087,0.2551440329218107,0.02293875998106581,0.9995442500908717,0.9994644773094624,0.6521385724039077,0.308814058018144,0.0,0.0,0.0,0.5268517942074141,0.0,0.8220349454874788,0.1207439419654821,0.7151758833256875,0.0,1087,1928,6.755851699201779,3.386963322060125,9.971861129541324
109,545.9775528838916,628.5076072745326,9270954.806420987,9269950.643765962,1004.1626550266832,2227.8878953401595,2014.1135887712678,15.475681464271513,1367,2066.3843946183183,0.256198347107438,0.023085964036942637,0.9994583868277661,0.9998613969383192,0.6519351054611882,0.3085127375441603,0.0,0.0,0.0,0.52158327626534,0.0,0.8441983718270417,0.10353184024565425,0.7112228859129938,0.0,1098,1944,6.728179730641849,3.3463197621954035,9.950720783946696
110,546.0462603980841,628.5109043901882,9271150.215300081,9270123.212892873,1027.0024072072254,2237.4176542161304,2042.0087751257956,22.839752180542185,1387,1948.3594130728047,0.25,0.023386982444574704,0.9994936933843357,0.9999797201310162,0.6513335822644366,0.3091632373295474,0.0,0.0,0.0,0.5163674435026866,0.0,0.8885270181737851,0.0920980001569156,0.7054943160728927,0.0,1108,1961,6.700621106465141,3.3061639250490584,9.92962525588473
111,546.0880496540002,628.514152049109,9271270.257559432,9270219.509778451,1050.7477809797306,2156.6562738401108,2036.6140144903873,23.745373772505282,1336,1662.0579413991693,0.24686192468619247,0.022831634101907812,0.9994213153460358,0.999998419219133,0.6507724822954036,0.3108638395393519,0.0,0.0,0.0,0.5112037690676597,0.0,0.8655004609607937,0.09719861614826193,0.7036186497272883,0.0,1114,1973,6.673175362413059,3.26648995794847,9.908574450342254
112,546.1022006633409,628.5173509931462,9271925.87679253,9270861.873999372,1064.0027931562654,2178.1282294546877,2018.5891406453352,13.25501217653476,1342,3877.5654709065784,0.24686192468619247,0.02300968107299485,0.99947562108174,1.0,0.6506641599385166,0.3103383596432481,0.0,0.0,0.0,0.5060917313769832,0.0,0.8534117347177499,0.1598379267571499,0.6749000505032946,0.0,1121,1984,6.645842036128616,3.2272920784530883,9.88756827250753
113,546.1426015064583,628.5205019530226,9271765.305635449,9270666.06687981,1099.2387556375809,1936.1439574180497,2096.715114498018,35.23596248131556,1364,1777.1147597074792,0.24369747899159663,0.02310011038905285,0.9988536527344598,0.9983901383419307,0.650170701606972,0.31223575415701443,0.0,0.0,0.0,0.5010308140632133,0.0,0.5679367748001929,0.17870216730187,0.670709479437704,0.0,1128,2000,6.618620667148633,3.188564573511651,9.866606627769814
114,546.1561741566054,628.5236056485011,9271903.697039908,9270737.69342813,1166.0036117765044,2103.645917446819,1965.2545129879843,66.76485613892335,1366,1940.596924675809,0.24369747899159663,0.02312036516796336,0.999256743820821,0.999474998772548,0.6500473101985943,0.3128172991698983,0.0,0.0,0.0,0.4960205059225812,0.0,0.8328826370037327,0.1097233835012512,0.6746012531145942,0.0,1141,2018,6.591510796895992,3.150301798629511,9.845689421718943
115,546.1691373277245,628.5266627885471,9271804.879048202,9270568.160568148,1236.7184800561859,1864.0817634926975,1962.8997551961313,70.71486827968181,1356,1859.0049561351257,0.24369747899159663,0.02307223247170101,0.9997342990682155,0.9998185493936651,0.6498137357907502,0.3136460099505072,0.0,0.0,0.0,0.4910603008633554,0.0,0.625908705698176,0.14768119150452497,0.6765737758510152,0.0,1154,2037,6.564511968671907,3.112498177045957,9.824816560144898
116,546.1787765335172,628.5296740714928,9271929.723519346,9270626.746080013,1302.9774393332066,2048.5018166584823,1923.6573455175399,66.25895927702081,1340,1734.3949516261675,0.23829787234042554,0.023141909541520244,0.9997343829259253,0.9999775432184199,0.6484453752851886,0.3141252985772036,0.0,0.0,0.0,0.48614969785472184,0.0,0.8398690986489297,0.10310964320723949,0.6793775063867818,0.0,1166,2055,6.537623727648226,3.0751481989214056,9.80398794903739
117,546.1931744435205,628.5326401851939,9271837.938941749,9270466.920236584,1371.0187051644652,1893.0719409414262,1984.8565185377988,68.04126583125826,1352,1748.9500114783627,0.23829787234042554,0.02289808475369286,0.9993266799850814,0.9991073285291711,0.6482093210258635,0.31472008009949826,0.0,0.0,0.0,0.4812882008761746,0.0,0.7010920732849092,0.17633397968981313,0.6810395044011865,0.0,1178,2073,6.510845620859779,3.0382464205343487,9.783203494585432
118,546.2339470799196,628.5355618071899,9271917.183464399,9270483.485958604,1433.697505795045,1993.157875705177,1913.9133530555582,62.67880063057973,1322,1598.455371550413,0.23504273504273504,0.022845592376429556,0.9994534011164972,0.9997474325937984,0.6487319494074532,0.3139624098966123,0.0,0.0,0.0,0.47647531886741284,0.0,0.8625469736675708,0.07917895937758769,0.6798666969140935,0.0,1183,2084,6.484177197196738,3.0017874634879367,9.762463103176911
119,546.1572044544391,628.5384396048556,9272399.170474013,9270904.807293091,1494.3631809220183,1894.3982455176495,1920.4500209935434,60.665675126973376,1334,8026.846997772056,0.23605150214592274,0.02310875378327475,0.9992014263717055,0.9995487487662382,0.6473452762909317,0.31419017772084845,0.0,0.0,0.0,0.4717105656787387,0.0,0.6366253806440829,0.10510375802894983,0.6783914062711393,0.0,1191,2103,6.45761800739702,2.9657660139260815,9.741766681398175
120,546.198563617222,628.5412742355566,9272494.661742404,9270990.255417615,1504.4063247876677,1956.821931253482,1861.3306628631055,10.043143865649323,1324,2025.9143846695265,0.23275862068965517,0.023246966300380145,0.9994004773283319,0.9995899951140326,0.647559722054943,0.31266229726145367,0.0,0.0,0.0,0.4669934600219513,0.0,0.7940293011081019,0.19552103290901135,0.6517479149066755,0.0,1203,2122,6.431167604038722,2.9301768217589683,9.721114136033611
121,546.2095819541582,628.5440663467969,9272602.210787635,9271083.737318523,1518.473469112518,1916.802457018988,1809.2534117885018,14.067144324850252,1297,1770.1362470266497,0.23275862068965517,0.02289680898792759,0.9993459845953229,0.9999118339304044,0.6474394396876586,0.31314153889358676,0.0,0.0,0.0,0.46232352542173183,0.0,0.8704473162579982,0.09428471361030082,0.649791530580965,0.0,1217,2147,6.4048255415325785,2.8950146998978608,9.70050537406522
122,546.2490718441586,628.5468165763687,9272745.63232275,9271204.353482055,1541.2788406930645,1960.0603498245334,1816.6388147099008,22.80537158054665,1307,5265.772902982252,0.22943722943722944,0.023151044704734978,0.9994511108757227,0.9999713419836668,0.6477910899671497,0.31284219626352505,0.0,0.0,0.0,0.4577002901675145,0.0,0.8978529028694662,0.09440141880076985,0.6475206406208202,0.0,1228,2166,6.378591376114461,2.8602745234990863,9.679940302672202
123,546.2613729379418,628.5495255524968,9272874.108625762,9271313.534204382,1560.5744213808157,1956.9961211745097,1828.5198181635837,19.295580687751134,1319,2051.428429849238,0.22943722943722944,0.023102972544007724,0.9990584074698189,0.9999869882627966,0.6476690022080926,0.31315080001527873,0.0,0.0,0.0,0.4531232872658394,0.0,0.9152548076076411,0.09539065462425943,0.6502739363939252,0.0,1237,2182,6.352464665837896,2.825951229217097,9.659418829230537
124,546.2733680382107,628.5521938939831,9272953.62468832,9271381.992780186,1571.631908134717,1905.0035581676555,1825.4874956060235,11.0574867539011,1305,5152.932856665979,0.22943722943722944,0.023210273958701472,0.9993057122823514,1.0,0.6475340525778518,0.3136629798784354,0.0,0.0,0.0,0.44859205439318095,0.0,0.8116636521946077,0.13760606890976423,0.6524372314747939,0.0,1247,2195,6.326444970566625,2.792039814466492,9.63894086131257
125,546.3129644800717,628.5548222103471,9273054.42832753,9271471.762149323,1582.6661782069407,1882.9082018080437,1782.1045626024252,11.034270072223723,1267,2043.4474044884455,0.22608695652173913,0.022812516161670997,0.999365862658501,1.0,0.6482862772118599,0.31485942489757046,0.0,0.0,0.0,0.44410613384924913,0.0,0.8749689722454916,0.09213364738512342,0.6536372824995376,0.0,1252,2205,6.300531851967184,2.758535336692894,9.618506306686587
126,546.353671039017,628.5574111019655,9273589.02565566,9271989.079418618,1599.9462370440374,1844.0119639848965,1821.4697672161244,17.280058837096696,1287,2361.6191579740857,0.22270742358078602,0.022822404145641174,0.9994010414043087,1.0,0.64834726204613,0.3149504334919808,0.0,0.0,0.0,0.4396650725107566,0.0,0.8270067077257377,0.12285473356816287,0.6544352055610898,0.0,1262,2216,6.274724873501527,2.7254329126525794,9.59811507331641
